,TSPYL5(AL080059),ALDH4A1(NM_003748),MMP9(NM_004994),WISP1(NM_003882),SERF1A(AF073519),TGF?3(NM_003239),SMIM5(Contig24252_RC),HRASLS1(NM_020386),ECI2(NM_006117),DTL(NM_016448),Contig63649_RC,Contig46218_RC,NM_016359,AA555029_RC,Contig38288_RC,NM_003862,Contig28552_RC,Contig32125_RC,U82987,AL137718,AB037863,NM_020188,NM_020974,NM_000127,NM_002019,NM_002073,NM_000436,Contig55377_RC,Contig35251_RC,Contig25991,NM_003875,NM_006101,NM_003607,AF052162,NM_000849,Contig32185_RC,NM_016577,Contig48328_RC,Contig46223_RC,NM_015984,AK000745,Contig40831_RC,NM_014791,X05610,NM_018401,NM_000788,Contig51464_RC,AL080079,NM_006931,AF257175,NM_014321,NM_002916,Contig55725_RC,AF201951,NM_005915,NM_001282,Contig56457_RC,NM_000599,NM_014889,AF055033,NM_006681,NM_007203,Contig63102_RC,NM_003981,Contig20217_RC,NM_001809,Contig2399_RC,NM_004702,NM_007036,NM_018354
10,0.5309306078536847,0.8686964795432922,0.2371294851794072,0.4815195071868583,0.3673469387755102,0.6990434142752023,0.0186588921282799,0.48166501486620417,0.6546184738955823,0.8074074074074074,0.4354932866316404,0.42906574394463676,0.6182943603851444,0.3699530516431925,0.5913385826771653,0.3588607594936709,0.4648805213613324,0.18431372549019606,0.5107296137339057,0.4479568234387047,0.7363896848137534,0.7052545155993432,0.5133830627468189,0.224764468371467,0.6706467661691542,0.4188172043010753,0.5928085519922255,0.5315379163713678,0.19582245430809403,0.2967382657120127,0.4660033167495854,0.4609991235758107,0.8363148479427549,0.4850803366488141,0.8679525222551928,0.4197002141327624,0.39529914529914534,0.25010817827780185,0.6009852216748769,0.6212664277180406,0.5136103151862464,0.432035268185158,0.5624360286591608,0.6459074733096085,0.7018498367791077,0.5253036437246964,0.6411446249033255,0.31369509043927646,0.2934560327198364,0.7435897435897436,0.6440677966101696,0.5174927113702624,0.33874045801526714,0.3231884057971015,0.6955982641041537,0.6187399030694669,0.6449215524360032,0.22762008733624456,0.4257602862254025,0.22410766530134582,0.46125,0.505998588567396,0.3853853853853854,0.4951923076923077,0.3282653766413269,0.5574344023323615,0.49383886255924164,0.5035233824471492,0.6810053165780571,0.23925104022191404
11,0.34911242603550297,0.40627973358705993,0.44773790951638065,0.5441478439425051,0.3089053803339517,0.7277409860191317,0.22857142857142856,0.5064420218037661,0.5405622489959838,0.2944444444444444,0.3257443082311734,0.2622837370242215,0.18844566712517194,0.4037558685446009,0.39763779527559057,0.5177215189873418,0.24257784214337433,0.42745098039215684,0.6545064377682404,0.3315343099460293,0.5959885386819483,0.36288998357963875,0.6283457656867047,0.5020188425302826,0.6706467661691542,0.2956989247311828,0.28960155490767736,0.4578313253012048,0.4421235857267189,0.1280827366746221,0.33416252072968494,0.5153374233128835,0.6878354203935598,0.4407039020657996,0.5756676557863502,0.3533190578158458,0.3425925925925926,0.3734314149718737,0.5878489326765188,0.5173237753882916,0.38610315186246413,0.20279206465833943,0.330603889457523,0.6254448398576512,0.5636561479869423,0.46558704453441296,0.48337200309358075,0.5224806201550387,0.3609406952965235,0.5475599669148056,0.11945117029862791,0.3622448979591837,0.21421755725190836,0.24347826086956526,0.4705517668939863,0.6058158319870759,0.4938067712634186,0.32860262008733626,0.32468694096601075,0.26331187829139846,0.46725,0.460832745236415,0.5565565565565566,0.3056318681318681,0.30891499654457494,0.18658892128279886,0.648341232227488,0.2549647661755285,0.528757854035766,0.21983356449375868
12,0.6304464766003227,0.35299714557564227,0.6110244409776391,0.40143737166324434,0.45547309833024113,0.6416482707873437,0.3189504373177842,0.5198216055500495,0.6192771084337348,0.586111111111111,0.3520140105078809,0.532871972318339,0.44497936726272347,0.447887323943662,0.45748031496062996,0.4772151898734177,0.4069514844315713,0.407843137254902,0.3336909871244636,0.3932151117964533,0.48137535816618904,0.4154351395730706,0.774023694602896,0.4710632570659488,0.7791044776119402,0.3510752688172043,0.4062196307094266,0.49964564138908574,0.5648389904264578,0.11535401750198884,0.2802653399668325,0.4890446976336547,0.6359570661896243,0.48048967100229534,0.5548961424332344,0.4332619557458958,0.2784900284900285,0.3331890956295976,0.5139573070607554,0.6762246117084828,0.5021489971346705,0.3130051432770022,0.5465711361310133,0.5551601423487544,0.5168661588683351,0.458502024291498,0.4679040989945862,0.5664082687338502,0.46728016359918195,0.6220016542597188,0.5262308313155771,0.41253644314868804,0.41650763358778625,0.3666666666666667,0.6509609423434592,0.6050080775444265,0.5582163501238646,0.3231441048034935,0.3014311270125224,0.27150380339379754,0.51175,0.5208186309103741,0.7187187187187187,0.510989010989011,0.3469246717346233,0.43498542274052476,0.48056872037914683,0.42152466367713,0.5437409376510391,0.08599167822468794
13,0.7590102205486821,0.21788772597526168,0.265730629225169,0.35523613963039014,0.7077922077922078,0.07799852832965415,0.4472303206997084,0.7254707631318136,0.14779116465863448,0.6499999999999999,0.47694103911266783,0.8442906574394464,0.6808803301237963,0.5746478873239437,0.8023622047244096,0.23037974683544304,0.9160028964518466,0.26176470588235295,0.5429184549356224,0.7386276021588281,0.1805157593123209,0.629720853858785,0.10487055726195704,0.6339165545087483,0.3701492537313433,0.24193548387096772,0.47910592808551994,0.1984408221119773,0.5204525674499566,0.5934765314240255,0.6194029850746269,0.7791411042944786,0.755813953488372,0.37872991583779647,0.07344213649851639,0.6552462526766596,0.23646723646723652,0.20943314582431852,0.2988505747126437,0.9677419354838711,0.6611747851002865,0.6568699485672299,0.8208802456499489,0.4688612099644128,0.32208922742110985,0.5141700404858299,0.6318638824439288,0.462015503875969,0.4938650306748466,0.19933829611248968,0.6852300242130751,0.8950437317784257,0.7094465648854961,0.4862318840579711,0.8121512709237445,0.5193861066235864,0.7076796036333608,0.20141921397379914,0.7280858676207514,0.24692802808660033,0.486,0.6055045871559633,0.8488488488488489,0.7184065934065934,0.4768486523842432,0.707871720116618,0.5317535545023696,0.7982062780269058,0.5065248912518125,0.2732316227461859
14,0.3641742872512103,0.38249286393910564,0.4362974518980759,0.5718685831622176,0.2606679035250464,0.5724797645327447,0.1935860058309038,0.41526263627353815,0.5542168674698794,0.7296296296296296,0.6497373029772329,0.5017301038062284,0.6348005502063273,0.2563380281690141,0.5031496062992126,0.45126582278481014,0.49963794351918894,0.311764705882353,0.49678111587982837,0.48265227447956816,0.335243553008596,0.541871921182266,0.2075471698113208,0.32705248990578734,0.6467661691542288,0.2913978494623656,0.3488824101068999,0.2629340892983699,0.3994778067885118,0.4017501988862371,0.6774461028192371,0.5477651183172656,0.5107334525939177,0.4912012241775058,0.11646884272997034,0.3975731620271235,0.5890313390313391,0.20207702293379493,0.35303776683087024,0.6487455197132618,0.44985673352435523,0.3541513592946363,0.5941658137154554,0.5516014234875445,0.32317736670293795,0.43319838056680166,0.453982985305491,0.49509043927648577,0.7014314928425357,0.6617038875103392,0.6376109765940275,0.5911078717201166,0.4126908396946565,0.36159420289855077,0.7371357718536887,0.48061389337641364,0.6515276630883567,0.40556768558951967,0.5724508050089446,0.3627852545348157,0.53325,0.4241354975299929,0.5215215215215215,0.5899725274725275,0.27643400138216995,0.4274052478134111,0.3345971563981042,0.5374759769378603,0.7216046399226679,0.32801664355062415
15,0.7192038730500269,0.3777354900095148,0.25533021320852833,0.6447638603696099,0.20686456400742115,0.8359087564385579,0.15276967930029153,0.5668979187314173,0.44176706827309226,0.3694444444444444,0.3298307063631057,0.3183391003460208,0.3232462173314993,0.4356807511737089,0.34173228346456697,0.6455696202531646,0.2447501810282404,0.5784313725490197,0.619098712446352,0.28296067848882034,0.7182425978987582,0.3842364532019704,0.8889863975427819,0.6366083445491252,0.5114427860696517,0.35268817204301073,0.35957240038872695,0.45570517363571933,0.3202785030461271,0.15274463007159905,0.3656716417910447,0.4601226993865031,0.43291592128801426,0.5983167559296099,0.5103857566765578,0.32690935046395436,0.2727920227920228,0.715707485936824,0.5385878489326764,0.2532855436081243,0.3696275071633238,0.21601763409257893,0.4554759467758444,0.48309608540925264,0.6920565832426551,0.3724696356275304,0.5684454756380509,0.24341085271317828,0.4171779141104294,0.4259718775847808,0.22114608555286522,0.4686588921282799,0.18416030534351138,0.377536231884058,0.5716057036577805,0.5347334410339257,0.5185796862097439,0.3367903930131005,0.29606440071556356,0.28671737858396723,0.44825,0.4276640790402259,0.6556556556556556,0.37431318681318676,0.294402211472011,0.2880466472303207,0.2616113744075829,0.22549647661755284,0.46495891735137745,0.16019417475728157
16,0.46046261430876817,0.4471931493815414,0.5652626105044202,0.6817248459958931,0.16790352504638217,0.7807211184694628,0.1650145772594752,0.5302279484638256,0.6915662650602409,0.5101851851851851,0.3952130764740222,0.41038062283737026,0.5089408528198074,0.6225352112676056,0.42283464566929135,0.5981012658227848,0.39029688631426507,0.3823529411764706,0.6083690987124465,0.3592906707787201,0.5797516714422157,0.3924466338259442,0.5432207108380869,0.6325706594885598,0.7014925373134329,0.32150537634408605,0.32653061224489793,0.33664068036853295,0.41775456919060056,0.5910898965791568,0.5447761194029851,0.4574934268185802,0.7817531305903398,0.29303749043611327,0.521513353115727,0.5224839400428266,0.32763532763532766,0.2946776287321506,0.425287356321839,0.5077658303464756,0.42979942693409745,0.35121234386480527,0.39201637666325484,0.6663701067615658,0.4319912948857454,0.34919028340080976,0.45011600928074236,0.3255813953488371,0.6206543967280164,0.6989247311827957,0.3163841807909605,0.3403790087463557,0.13883587786259538,0.7507246376811595,0.5071295722256663,0.30371567043618747,0.6218001651527663,0.449235807860262,0.22987477638640433,0.38443534230544174,0.47575,0.5589273112208892,0.3353353353353354,0.44505494505494503,0.4056668970283344,0.36851311953352767,0.5118483412322274,0.47405509288917363,0.6500724987916868,0.1664355062413315
17,0.48144163528778916,0.6641294005708849,0.33177327093083725,0.6303901437371663,0.22263450834879403,0.6431199411331862,0.23906705539358603,0.4578790882061447,0.6176706827309235,0.549074074074074,0.4086398131932283,0.29550173010380626,0.391334250343879,0.5370892018779343,0.2984251968503937,0.5221518987341772,0.32729905865314984,0.6401960784313726,0.36695278969957085,0.3515805705474171,0.7096466093600763,0.4343185550082102,0.39052215884159724,0.41184387617765816,0.38009950248756214,0.5795698924731183,0.24392614188532558,0.40255138199858254,0.483899042645779,0.29992044550517105,0.5887230514096186,0.4312007011393515,0.22093023255813957,0.5738332058148432,0.7143916913946587,0.47894361170592437,0.3205128205128206,0.4102120294244916,0.6592775041050902,0.3369175627240144,0.3975644699140401,0.36958119030124903,0.4841351074718526,0.3914590747330961,0.3775843307943416,0.3674089068825911,0.5746326372776488,0.5266149870801033,0.35787321063394684,0.6368899917287014,0.3494753833736885,0.5051020408163265,0.29103053435114495,0.36086956521739133,0.6026038437693737,0.4846526655896608,0.45417010734929814,0.22871179039301312,0.18694096601073348,0.21299005266237564,0.4495,0.3429781227946366,0.7637637637637638,0.4690934065934066,0.33932273669661367,0.47172011661807584,0.3744075829383886,0.45035233824471493,0.43305944900918314,0.14424410540915397
18,0.586336740182894,0.29971455756422455,0.2002080083203328,0.4702258726899384,0.2829313543599258,0.5342163355408388,0.1259475218658892,0.5703666997026758,0.5799196787148594,0.4592592592592592,0.3298307063631057,0.3923875432525952,0.4752407152682256,0.5464788732394366,0.25669291338582684,0.4677215189873418,0.33454018826937,0.3411764705882353,0.563304721030043,0.36314572089437164,0.26934097421203435,0.39408866995073893,0.5480473892057921,0.458950201884253,0.6378109452736318,0.4650537634408602,0.32847424684159376,0.41601700921332385,0.4386422976501305,0.18138424821002386,0.4386401326699835,0.4995617879053462,0.7316636851520573,0.39785768936495797,0.40281899109792285,0.45253390435403285,0.25712250712250717,0.25313717005625275,0.6297208538587848,0.6284348864994027,0.6167621776504298,0.3673769287288758,0.4631525076765609,0.4590747330960854,0.37649619151251357,0.3987854251012146,0.4949729311678267,0.29767441860465116,0.2638036809815951,0.618693134822167,0.14124293785310735,0.3950437317784256,0.18797709923664116,0.24927536231884062,0.5003099814011159,0.5395799676898223,0.4434351775392238,0.21342794759825326,0.20393559928443653,0.2018724400234055,0.456,0.292166549047283,0.3073073073073074,0.49381868131868134,0.37664132688320656,0.3253644314868805,0.7355450236966824,0.3779628443305573,0.6839052682455293,0.12968099861303745
19,0.19365250134480902,0.3330161750713606,0.4981799271970879,0.4240246406570842,0.4397031539888682,0.5239146431199411,0.6769679300291545,0.6005946481665015,0.33654618473895576,0.5925925925925926,0.4039696438995914,0.5792387543252595,0.638927097661623,0.8685446009389672,0.5275590551181103,0.35253164556962024,0.5191889934829833,0.36666666666666664,0.35944206008583696,0.4911333847340015,0.27602674307545366,0.486863711001642,0.14129003949100485,0.9219380888290715,0.8388059701492536,0.35161290322580646,0.46841593780369295,0.24663359319631464,0.7136640557006093,0.40413683373110587,0.5049751243781094,0.6292725679228748,0.6574239713774597,0.47360367253251723,0.39243323442136496,0.5795860099928622,0.7072649572649574,0.2756382518390308,0.4310344827586206,0.7718040621266429,0.5773638968481375,0.6010286554004408,0.6545547594677585,0.5409252669039146,0.32317736670293795,0.6629554655870445,0.5096674400618716,0.5550387596899224,0.5051124744376279,0.4003308519437552,0.513317191283293,0.48906705539358597,0.6397900763358778,0.3014492753623189,0.6311221326720395,0.2932148626817448,0.5920726672171759,0.28984716157205237,0.35152057245080504,0.27091866588648333,0.54025,0.5751587861679605,0.7777777777777778,0.6648351648351648,0.5183137525915688,0.5947521865889213,0.6123222748815165,0.4689301729660474,0.5045915901401644,0.26490984743411927
